url,id,num_keywords,keywords
https://br.indeed.com/viewjob?jk=0a7a48900e21c92f,0a7a48900e21c92f,4,"Análise de dados, CEM, IoT, MQTT"
https://br.indeed.com/viewjob?jk=ab71b04f6cb9f5be,ab71b04f6cb9f5be,4,"EMI, Interferência eletromagnética, IoT, MQTT"
https://br.indeed.com/viewjob?jk=4763565ecf5052a1,4763565ecf5052a1,4,"EMI, Interferência eletromagnética, IoT, MQTT"
https://br.indeed.com/viewjob?jk=bf458f49353e5bbd,bf458f49353e5bbd,4,"EMI, Kanban, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=f90b3fc4a419049e,f90b3fc4a419049e,4,"Frameworks, MongoDB, MySQL, SQL"
https://br.indeed.com/viewjob?jk=fc88704838e709a8,fc88704838e709a8,4,"Banco de dados relacional, Metodologias ágeis, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=c93d43cf2c8388f4,c93d43cf2c8388f4,4,"CEM, Inteligência artificial, Kanban, Scrum"
https://br.indeed.com/viewjob?jk=c384a8dd3161b3a9,c384a8dd3161b3a9,4,"AGM, MongoDB, SQL, UPS"
https://br.indeed.com/viewjob?jk=07a0defc50e25c7f,07a0defc50e25c7f,4,"CEM, EMI, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=a28f53ea719b52bf,a28f53ea719b52bf,4,"EMI, Metodologias ágeis, Redes de computadores, Scrum"
https://br.indeed.com/viewjob?jk=23ce0a2a63f228b7,23ce0a2a63f228b7,4,"CEM, Desenvolvimento ágil, MySQL, SQL"
https://br.indeed.com/viewjob?jk=57a2146adb4e4dfd,57a2146adb4e4dfd,4,"CEM, EMI, Metodologias ágeis, UPS"
https://br.indeed.com/viewjob?jk=1a8ed775076ae340,1a8ed775076ae340,4,"Análise de dados, Kanban, Machine learning, Scrum"
https://br.indeed.com/viewjob?jk=58ad65f198bc2c46,58ad65f198bc2c46,4,"CEM, EMI, Inteligência artificial, IoT"
https://br.indeed.com/viewjob?jk=4ed6211dea3a7262,4ed6211dea3a7262,4,"GPON, IoT, MQTT, Protocolos de comunicação"
https://br.indeed.com/viewjob?jk=24818443d51e761e,24818443d51e761e,4,"CEM, Classificação, Inteligência artificial, Metodologias ágeis"
https://br.indeed.com/viewjob?jk=8a704b93039f47dc,8a704b93039f47dc,4,"CEM, Compatibilidade eletromagnética, EMI, Eletrônica de potência"
https://br.indeed.com/viewjob?jk=0350d71585e8ac43,0350d71585e8ac43,4,"CEM, EMI, Frameworks, UPS"
https://br.indeed.com/viewjob?jk=34efb7f9e84034ac,34efb7f9e84034ac,4,"CEM, Inversores de frequência, MQTT, Protocolos de comunicação"
https://br.indeed.com/viewjob?jk=47885f5414cf7ee2,47885f5414cf7ee2,4,"EMI, SQL, Testes de software, UML"
https://br.indeed.com/viewjob?jk=e2461fabb47d2b43,e2461fabb47d2b43,4,"Banco de dados relacional, Frameworks, MySQL, SQL"
https://br.indeed.com/viewjob?jk=bc4a770cc050573d,bc4a770cc050573d,4,"Frameworks, MongoDB, Padrões de projeto, SQL"
https://br.indeed.com/viewjob?jk=589226d9ad97a680,589226d9ad97a680,4,"Inteligência artificial, Kanban, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=27aa7cf0bde085e4,27aa7cf0bde085e4,4,"EMI, Inteligência artificial, Kanban, UPS"
https://br.indeed.com/viewjob?jk=e03b8a80c73b2cd0,e03b8a80c73b2cd0,4,"EMI, Kanban, Scrum, Testes de software"
https://br.indeed.com/viewjob?jk=68add2e54856f1b2,68add2e54856f1b2,4,"EMI, Frameworks, SQL, Scrum"
https://br.indeed.com/viewjob?jk=ba326da122f6b0d2,ba326da122f6b0d2,4,"CEM, Metodologias ágeis, MySQL, SQL"
https://br.indeed.com/viewjob?jk=843692a797e6fb54,843692a797e6fb54,4,"Arquitetura de software, EMI, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=6c99ad4a003ca1ad,6c99ad4a003ca1ad,4,"Análise de dados, MySQL, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=917facbe4307bd32,917facbe4307bd32,4,"EMI, Kanban, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=e961934099b0cbe9,e961934099b0cbe9,4,"CEM, EMI, PostgreSQL, SQL"
https://br.indeed.com/viewjob?jk=fbd3c72d8e5335b1,fbd3c72d8e5335b1,4,"Acionamento de motores, CEM, EMI, Inteligência artificial"
https://br.indeed.com/viewjob?jk=7689d31931012634,7689d31931012634,4,"Análise de dados, EMI, Inteligência artificial, SQL"
https://br.indeed.com/viewjob?jk=2cdf1efbb9555438,2cdf1efbb9555438,4,"CEM, EMI, IoT, Micro-ondas"
https://br.indeed.com/viewjob?jk=277af5db29b8f75d,277af5db29b8f75d,4,"CEM, Modelagem de dados, Otimização de queries, SQL"
https://br.indeed.com/viewjob?jk=263097e86c93f31b,263097e86c93f31b,4,"CEM, EMI, Micro-ondas, SQL"
https://br.indeed.com/viewjob?jk=9300a40591a0c105,9300a40591a0c105,4,"Análise de dados, CEM, Inteligência artificial, Machine learning"
https://br.indeed.com/viewjob?jk=91e99452361e949c,91e99452361e949c,4,"Frameworks, Kanban, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=245fd495ac84ef0c,245fd495ac84ef0c,4,"CEM, EMI, IoT, UPS"
https://br.indeed.com/viewjob?jk=01f6b773b62bd911,01f6b773b62bd911,3,"Análise de dados, CEM, EMI"
https://br.indeed.com/viewjob?jk=b2286510c535cca3,b2286510c535cca3,3,"CEM, EMI, IoT"
https://br.indeed.com/viewjob?jk=c31bc478ef17e6ce,c31bc478ef17e6ce,3,"EMI, Metodologias ágeis, SQL"
https://br.indeed.com/viewjob?jk=1ebd4b8681215755,1ebd4b8681215755,3,"Desenvolvimento ágil, EMI, Metodologias ágeis"
https://br.indeed.com/viewjob?jk=a2eaa954e21d76a7,a2eaa954e21d76a7,3,"Análise de dados, CEM, EMI"
https://br.indeed.com/viewjob?jk=281aabf00e5cc5b7,281aabf00e5cc5b7,3,"CEM, SQL, UPS"
https://br.indeed.com/viewjob?jk=e313e6d0d98b8326,e313e6d0d98b8326,3,"EMI, IoT, Protocolos de comunicação"
https://br.indeed.com/viewjob?jk=07a5b4a763802420,07a5b4a763802420,3,"EMI, IoT, Protocolos de comunicação"
https://br.indeed.com/viewjob?jk=3695166c77c60484,3695166c77c60484,3,"CEM, EMI, IoT"
https://br.indeed.com/viewjob?jk=43a554d2b5ef4f02,43a554d2b5ef4f02,3,"Kanban, Scrum, UPS"
https://br.indeed.com/viewjob?jk=1898dce319d422fe,1898dce319d422fe,3,"EMI, Levantamento de requisitos, Modelagem de dados"
https://br.indeed.com/viewjob?jk=0d9a1ff5347dc0c9,0d9a1ff5347dc0c9,3,"CEM, Scrum, UPS"
https://br.indeed.com/viewjob?jk=fecfe0d71870f2bf,fecfe0d71870f2bf,3,"Kanban, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=c422a31e56466f93,c422a31e56466f93,3,"CEM, EMI, Metodologias ágeis"
https://br.indeed.com/viewjob?jk=7b09f19de821a269,7b09f19de821a269,3,"EMI, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=11dc6e1aa875507c,11dc6e1aa875507c,3,"Kanban, Metodologias ágeis, Scrum"
https://br.indeed.com/viewjob?jk=4884cf6822ba3c87,4884cf6822ba3c87,3,"CEM, EMI, Metodologias ágeis"
https://br.indeed.com/viewjob?jk=0c4c39b2a4378944,0c4c39b2a4378944,3,"CEM, EMI, Metodologias ágeis"
https://br.indeed.com/viewjob?jk=5243011e4a1767e3,5243011e4a1767e3,3,"EMI, Scrum, UPS"
